bld_key,unit_seq,ho_nm,flr_no,ho_nm_source_cd
1022121503,5,,,field
1022113878,1,본가구,1,implicit
1022120642,1,,,field
1022120642,2,,,field
1022120642,3,,,field
1022120642,4,,,field
1022118423,1,,,field
1022118423,2,,,field
1022118423,3,,,field
1022118423,4,,,field
1022118423,5,,,field
1022118423,6,,,field
1022118423,7,,,field
10221100228333,1,본가구,1,implicit
10221100275862,1,본가구,1,implicit
10221100275468,1,본가구,1,implicit
10221100228923,1,본가구,1,implicit
1022125900,1,본가구,1,implicit
102218286,1,본가구,1,implicit
1022113081,1,본가구,1,implicit
1022114312,1,본가구,1,implicit
1022122509,1,,,field
1022122509,2,,,field
1022122509,3,,,field
1022122509,4,,,field
1022122509,5,,,field
1022115917,1,,,field
1022115917,2,,,field
1022115917,3,,,field
1022115917,4,,,field
1022115917,5,,,field
1022115917,6,,,field
1022115917,7,,,field
1022115917,8,,,field
10221100244052,1,본가구,1,implicit
10221100231892,1,본가구,1,implicit
1022114187,1,본가구,1,implicit
102215126,1,101호,1,expos
102215126,2,102호,1,expos
102215126,3,201호,2,expos
102215126,4,202호,2,expos
102215126,5,301호,3,expos
102215126,6,302호,3,expos
102215126,7,401호,4,expos
102215126,8,B01호,1,expos
1022119472,1,본가구,1,implicit
10221100233593,1,본가구,1,implicit
1022130010,1,101호,1,expos
1022130010,2,201호,2,expos
1022130010,3,202호,2,expos
1022130010,4,301호,3,expos
1022130010,5,302호,3,expos
1022130010,6,401호,4,expos
1022129693,1,본가구,1,implicit
1022132178,1,본가구,1,implicit
1022110521,1,101호,1,expos
1022110521,2,102호,1,expos
1022110521,3,201,2,expos
1022110521,4,202,2,expos
1022110521,5,301,3,expos
1022110521,6,302,3,expos
1022110521,7,B01,1,expos
1022110521,8,B02,1,expos
1022110521,9,B03,1,expos
1022110521,10,B04,1,expos
10221100242653,1,본가구,1,implicit
1022117992,1,,,field
1022117992,2,,,field
1022117992,3,,,field
1022117992,4,,,field
102216780,1,본가구,1,implicit
10221100287029,1,,,field
10221100287029,2,,,field
10221100287029,3,,,field
10221100287029,4,,,field
10221100287029,5,,,field
10221100287029,6,,,field
10221100287029,7,,,field
10221100287029,8,,,field
10221100287029,9,,,field
10221100287029,10,,,field
10221100287029,11,,,field
10221100287029,12,,,field
10221100287029,13,,,field
10221100287029,14,,,field
10221100287029,15,,,field
10221100287029,16,,,field
10221100287029,17,,,field
10221100287029,18,,,field
10221100287029,19,,,field
10221100287029,20,,,field
10221100287029,21,,,field
10221100287029,22,,,field
102218043,1,본가구,1,implicit
1022117361,1,,,field
1022117361,2,,,field
1022123224,1,본가구,1,implicit
1022128867,1,본가구,1,implicit
102211691,1,,,field
102211691,2,,,field
102211691,3,,,field
102211692,1,본가구,1,implicit
10221100234693,1,본가구,1,implicit
1022130480,1,,,field
1022130480,2,,,field
1022130480,3,,,field
1022130480,4,,,field
1022130480,5,,,field
1022130480,6,,,field
10221100238824,1,본가구,1,implicit
1022125187,1,본가구,1,implicit
1022127166,1,본가구,1,implicit
102216567,1,,,field
102216567,2,,,field
102216567,3,,,field
102216567,4,,,field
102216567,5,,,field
1022126323,1,,,field
1022126323,2,,,field
1022126323,3,,,field
1022126323,4,,,field
1022126323,5,,,field
1022126323,6,,,field
10221100273988,1,,,field
10221100273988,2,,,field
10221100273988,3,,,field
10221100273988,4,,,field
10221100273988,5,,,field
10221100273988,6,,,field
10221100273988,7,,,field
10221100273988,8,,,field
10221100273988,9,,,field
102215178,1,,,field
102215178,2,,,field
102215178,3,,,field
102215178,4,,,field
102214093,1,본가구,1,implicit
10221100257929,1,본가구,1,implicit
10221100257948,1,본가구,1,implicit
1022133656,1,,,field
1022133656,2,,,field
1022133656,3,,,field
1022133656,4,,,field
1022133656,5,,,field
1022133656,6,,,field
1022125333,1,101호,1,expos
1022125333,2,102호,1,expos
1022125333,3,201호,1,expos
1022125333,4,202호,1,expos
1022125333,5,301호,2,expos
1022125333,6,302호,2,expos
1022114401,1,,,field
1022114401,2,,,field
1022114401,3,,,field
1000000000000003464265,1,본가구,1,implicit
1022113863,1,본가구,1,implicit
10221100201424,1,,,field
10221100201424,2,,,field
10221100201424,3,,,field
10221100201424,4,,,field
10221100201424,5,,,field
10221100201424,6,,,field
10221100201424,7,,,field
10221100201424,8,,,field
10221100201424,9,,,field
10221100201424,10,,,field
10221100201424,11,,,field
10221100201424,12,,,field
10221100201424,13,,,field
10221100201424,14,,,field
10221100201424,15,,,field
10221100201424,16,,,field
10221100201424,17,,,field
10221100201424,18,,,field
10221100201424,19,,,field
10221100201424,20,,,field
10221100201424,21,,,field
10221100201424,22,,,field
1022120718,1,,,field
1022120718,2,,,field
1022120718,3,,,field
102213594,1,본가구,1,implicit
1022119815,1,,,field
1022119815,2,,,field
1022119815,3,,,field
1022119815,4,,,field
102215044,1,,,field
102215044,2,,,field
102215044,3,,,field
102215044,4,,,field
1022118291,1,본가구,1,implicit
102215515,1,,,field
102215515,2,,,field
102215515,3,,,field
102215515,4,,,field
102215515,5,,,field
1022110397,1,,,field
1022110397,2,,,field
1022110397,3,,,field
102218906,1,,,field
102218906,2,,,field
102218906,3,,,field
102218906,4,,,field
1022121858,1,,,field
1022121858,2,,,field
1022121858,3,,,field
1022121858,4,,,field
102214839,1,본가구,1,implicit
1022122304,1,본가구,1,implicit
1022114720,1,본가구,1,implicit
1022126505,1,본가구,1,implicit
10221100234584,1,본가구,1,implicit
10221100218902,1,본가구,1,implicit
102213602,1,본가구,1,implicit
10221100241753,1,본가구,1,implicit
1022130251,1,본가구,1,implicit
102216640,1,본가구,1,implicit
1022112438,1,본가구,1,implicit
1022129371,1,본가구,1,implicit
10221100233512,1,본가구,1,implicit
1022123419,1,101호,1,expos
1022123419,2,102호,1,expos
1022123419,3,201호,1,expos
1022123419,4,202호,1,expos
1022123419,5,301호,2,expos
1022123419,6,302호,2,expos
10221100218040,1,본가구,1,implicit
1022127354,1,본가구,1,implicit
1022113526,1,1층101호,0,expos
1022113526,2,1층102호,0,expos
1022113526,3,2층201호,2,expos
1022113526,4,2층202호,2,expos
1022113526,5,3층301호,3,expos
1022113526,6,3층302호,3,expos
1022113526,7,4층401호,4,expos
1022113526,8,4층402호,4,expos
1022135207,1,,,field
1022135207,2,,,field
1022135207,3,,,field
1022135207,4,,,field
1022116448,1,본가구,1,implicit
1022115248,1,1층201호,1,expos
1022115248,2,1층202호,1,expos
1022115248,3,2층301호,2,expos
1022115248,4,2층302호,2,expos
1022115248,5,지하층101호,1,expos
1022115248,6,지하층102호,1,expos
1022126908,1,본가구,1,implicit
1022125709,1,본가구,1,implicit
10221100220044,1,본가구,1,implicit
1000000000000000070470,1,본가구,1,implicit
102213705,1,,,field
102213705,2,,,field
102213705,3,,,field
102213705,4,,,field
102213705,5,,,field
10221100227921,1,본가구,1,implicit
1022128383,1,,,field
1022128383,2,,,field
1022128383,3,,,field
1022128383,4,,,field
1022128383,5,,,field
1022128383,6,,,field
10221100236312,1,본가구,1,implicit
10221100233172,1,본가구,1,implicit
1022124990,1,,,field
1022124990,2,,,field
1022124990,3,,,field
10221100271949,1,본가구,1,implicit
1022117934,1,,,field
1022117934,2,,,field
1022117934,3,,,field
1022117934,4,,,field
1022119771,1,본가구,1,implicit
1022127728,1,본가구,1,implicit
102216215,1,1층,1,expos
102216215,2,2층,2,expos
102216215,3,지층,1,expos
1022135322,1,본가구,1,implicit
102219906,1,본가구,1,implicit
1022122594,1,본가구,1,implicit
1022132816,1,본가구,1,implicit
1022116825,1,본가구,1,implicit
1022132912,1,본가구,1,implicit
1022123201,1,본가구,1,implicit
102218695,1,101호,1,expos
102218695,2,102호,1,expos
102218695,3,201호,2,expos
102218695,4,202호,2,expos
102218695,5,301호,3,expos
102218695,6,B-1호,1,expos
102218695,7,B-2호,1,expos
102218695,8,B-3호,1,expos
1022128307,1,,,field
1022128307,2,,,field
1022128307,3,,,field
1022128307,4,,,field
1022128307,5,,,field
1022125124,1,본가구,1,implicit
10221100239333,1,본가구,1,implicit
1022114507,1,본가구,1,implicit
1022115825,1,본가구,1,implicit
10221100238807,1,본가구,1,implicit
1022134248,1,본가구,1,implicit
10221100259348,1,본가구,1,implicit
1022119781,1,본가구,1,implicit
1022113424,1,본가구,1,implicit
1022131241,1,본가구,1,implicit
10221100212303,1,본가구,1,implicit
1022124545,1,본가구,1,implicit
1022122713,1,1층201호,1,expos
1022122713,2,2층301호,2,expos
1022122713,3,지하101호,1,expos
1022116838,1,본가구,1,implicit
1022115462,1,본가구,1,implicit
10221100282648,1,본가구,1,implicit
102215821,1,,,field
102215821,2,,,field
102215821,3,,,field
102215821,4,,,field
102215821,5,,,field
1022133513,1,본가구,1,implicit
1022132832,1,,,field
1022132832,2,,,field
1022132832,3,,,field
1022132832,4,,,field
1022132832,5,,,field
102216529,1,,,field
102216529,2,,,field
102216529,3,,,field
102216529,4,,,field
102216529,5,,,field
102216529,6,,,field
1022113919,1,본가구,1,implicit
1022114242,1,본가구,1,implicit
10221100234046,1,본가구,1,implicit
1022110913,1,본가구,1,implicit
1022116675,1,,,field
1022116675,2,,,field
1022116675,3,,,field
1022116675,4,,,field
1022117546,1,,,field
1022117546,2,,,field
1022117546,3,,,field
1022117546,4,,,field
1022126845,1,,,field
1022111904,1,본가구,1,implicit
1022118081,1,101호,1,expos
1022118081,2,201호,2,expos
1022118081,3,301호,3,expos
1022118081,4,401호,4,expos
1022112330,1,본가구,1,implicit
1022117907,1,본가구,1,implicit
1022125562,1,,,field
1022125562,2,,,field
1022125562,3,,,field
1022125562,4,,,field
1022125562,5,,,field
1022115744,1,본가구,1,implicit
10221100243193,1,본가구,1,implicit
10221100239254,1,본가구,1,implicit
10221100242312,1,본가구,1,implicit
1022132493,1,본가구,1,implicit
1022114990,1,본가구,1,implicit
1022131639,1,본가구,1,implicit
102218595,1,본가구,1,implicit
1022130803,1,본가구,1,implicit
102219289,1,,,field
102219289,2,,,field
102219289,3,,,field
1022129736,1,,,field
1022129736,2,,,field
1022129736,3,,,field
1022129736,4,,,field
1022129736,5,,,field
1022129736,6,,,field
1022129736,7,,,field
102219554,1,본가구,1,implicit
10221100229272,1,,,field
10221100229272,2,,,field
10221100229272,3,,,field
10221100229272,4,,,field
10221100229272,5,,,field
1022115128,1,,,field
1022115128,2,,,field
1022115128,3,,,field
1022115128,4,,,field
1022115128,5,,,field
10221100229143,1,본가구,1,implicit
10221100235224,1,본가구,1,implicit
1022123452,1,본가구,1,implicit
10221100237012,1,,,field
10221100237012,2,,,field
10221100237012,3,,,field
10221100237012,4,,,field
10221100237012,5,,,field
1022113625,1,본가구,1,implicit
1022122984,1,본가구,1,implicit
1022132548,1,본가구,1,implicit
10221100218460,1,본가구,1,implicit
10221100244733,1,본가구,1,implicit
10221100289568,1,본가구,1,implicit
10221100252816,1,본가구,1,implicit
102215945,1,본가구,1,implicit
1022130494,1,,,field
1022130494,2,,,field
1022130494,3,,,field
1022130494,4,,,field
1022130494,5,,,field
1022130494,6,,,field
1022130494,7,,,field
1022119741,1,본가구,1,implicit
1022119870,1,,,field
1022119870,2,,,field
1022119870,3,,,field
1022119870,4,,,field
1022119870,5,,,field
1022125934,1,,,field
1022125934,2,,,field
1022125934,3,,,field
1022125934,4,,,field
1022125934,5,,,field
1022115647,1,본가구,1,implicit
1022123103,1,본가구,1,implicit
1022125649,1,본가구,1,implicit
1022128859,1,본가구,1,implicit
10221100257548,1,본가구,1,implicit
1022120616,1,본가구,1,implicit
102218307,1,본가구,1,implicit
10221100253735,1,본가구,1,implicit
1022111803,1,본가구,1,implicit
1022124583,1,,,field
1022124583,2,,,field
1022124583,3,,,field
1022124583,4,,,field
1022124583,5,,,field
1022120880,1,,,field
1022120880,2,,,field
1022120880,3,,,field
1022120880,4,,,field
1022120880,5,,,field
1022120880,6,,,field
1022120880,7,,,field
10221100219120,1,본가구,1,implicit
102215661,1,,,field
102215661,2,,,field
102215661,3,,,field
102215661,4,,,field
1022117300,1,본가구,1,implicit
10221100242352,1,본가구,1,implicit
10221100227220,1,본가구,1,implicit
1022122117,1,,,field
1022122117,2,,,field
1022118311,1,본가구,1,implicit
1022127507,1,본가구,1,implicit
1022112782,1,본가구,1,implicit
1022125799,1,,,field
1022125799,2,,,field
1022125799,3,,,field
1022125799,4,,,field
1022125799,5,,,field
1022110302,1,,,field
1022110302,2,,,field
1022110302,3,,,field
1022110302,4,,,field
1022110302,5,,,field
1022110302,6,,,field
10221100245772,1,본가구,1,implicit
1022123283,1,본가구,1,implicit
1022110786,1,본가구,1,implicit
10221100244732,1,본가구,1,implicit
1022122708,1,,,field
1022122708,2,,,field
1022122708,3,,,field
1022122708,4,,,field
1022122708,5,,,field
1022122708,6,,,field
1022122708,7,,,field
1022134378,1,,,field
1022134378,2,,,field
1022134378,3,,,field
1022134378,4,,,field
1022134378,5,,,field
1022134378,6,,,field
1022134378,7,,,field
10221100216400,1,본가구,1,implicit
10221100239565,1,본가구,1,implicit
102218575,1,,,field
102218575,2,,,field
102218575,3,,,field
102218575,4,,,field
102218575,5,,,field
102218575,6,,,field
102218575,7,,,field
1022129032,1,본가구,1,implicit
1022117645,1,,,field
1022117645,2,,,field
1022117645,3,,,field
1022117645,4,,,field
1022120423,1,,,field
1022120423,2,,,field
1022120423,3,,,field
10221100261188,1,본가구,1,implicit
102218195,1,본가구,1,implicit
1022127430,1,,,field
1022127430,2,,,field
1022127430,3,,,field
1022127430,4,,,field
1022127430,5,,,field
1022127828,1,본가구,1,implicit
1022131752,1,본가구,1,implicit
1022129734,1,본가구,1,implicit
1022111185,1,,,field
1022111185,2,,,field
1022111185,3,,,field
102216924,1,,,field
102216924,2,,,field
102216924,3,,,field
102216924,4,,,field
10221100222480,1,본가구,1,implicit
10221100227682,1,본가구,1,implicit
1022127281,1,,,field
1022127281,2,,,field
1022127281,3,,,field
1022127281,4,,,field
1022127281,5,,,field
10221100222853,1,본가구,1,implicit
10221100209384,1,본가구,1,implicit
10221100228181,1,본가구,1,implicit
10221100228275,1,본가구,1,implicit
102216770,1,본가구,1,implicit
102216234,1,,,field
102216234,2,,,field
102216234,3,,,field
102216234,4,,,field
102216234,5,,,field
102216234,6,,,field
1022125354,1,,,field
1022125354,2,,,field
1022125354,3,,,field
1022125354,4,,,field
1022125354,5,,,field
102214029,1,,,field
102214029,2,,,field
102214029,3,,,field
102214029,4,,,field
1022110444,1,본가구,1,implicit
10221100225648,1,본가구,1,implicit
10221100231193,1,본가구,1,implicit
1022110291,1,본가구,1,implicit
1022111498,1,본가구,1,implicit
102218151,1,2층201호,2,expos
102218151,2,3층301호,3,expos
102218151,3,4층401호,4,expos
102218151,4,지하1층1층101호,0,expos
1022111920,1,,,field
1022111920,2,,,field
1022111920,3,,,field
1022111920,4,,,field
1022111920,5,,,field
10221100246972,1,본가구,1,implicit
10221100262910,1,본가구,1,implicit
102215789,1,101,1,expos
102215789,2,201,2,expos
102215789,3,301,3,expos
102215789,4,401,4,expos
10221100264228,1,본가구,1,implicit
1022129192,1,본가구,1,implicit
102214231,1,본가구,1,implicit
1022132431,1,본가구,1,implicit
1022125008,1,본가구,1,implicit
1022122953,1,본가구,1,implicit
1022126867,1,본가구,1,implicit
1022115397,1,본가구,1,implicit
1022127746,1,본가구,1,implicit
10221100251174,1,본가구,1,implicit
10221100255293,1,본가구,1,implicit
1022127986,1,,,field
1022127986,2,,,field
1022127986,3,,,field
1022127986,4,,,field
10221100235265,1,본가구,1,implicit
10221100204525,1,본가구,1,implicit
1022121436,1,본가구,1,implicit
1022116572,1,본가구,1,implicit
10221100282108,1,본가구,1,implicit
1022122556,1,,,field
1022122556,2,,,field
1022122556,3,,,field
1022122556,4,,,field
1022122601,1,본가구,1,implicit
1022123537,1,본가구,1,implicit
102217187,1,본가구,1,implicit
1022116987,1,본가구,1,implicit
10221100267108,1,본가구,1,implicit
1022128586,1,본가구,1,implicit
1022131181,1,본가구,1,implicit
1022115573,1,1층1호,1,expos
1022115573,2,1층2호,1,expos
1022115573,3,2층1호,2,expos
1022115573,4,2층2호,2,expos
1022115573,5,지하1호,1,expos
1022115573,6,지하2호,1,expos
1022123672,1,본가구,1,implicit
102215753,1,본가구,1,implicit
1022133127,1,본가구,1,implicit
1022120923,1,본가구,1,implicit
10221100233772,1,본가구,1,implicit
10221100233773,1,본가구,1,implicit
1022116309,1,,,field
1022116309,2,,,field
1022116309,3,,,field
1022116309,4,,,field
1022116309,5,,,field
1022133620,1,,,field
1022133620,2,,,field
1022133620,3,,,field
1022133620,4,,,field
1022118183,1,본가구,1,implicit
10221100262668,1,본가구,1,implicit
102215681,1,,,field
102215681,2,,,field
102215681,3,,,field
102217675,1,본가구,1,implicit
1022134744,1,본가구,1,implicit
1022128731,1,본가구,1,implicit
102215008,1,본가구,1,implicit
102215960,1,본가구,1,implicit
1022112190,1,본가구,1,implicit
10221100269508,1,본가구,1,implicit
1022110382,1,본가구,1,implicit
10221100235240,1,본가구,1,implicit
1022117196,1,본가구,1,implicit
1022119511,1,본가구,1,implicit
10221100257549,1,본가구,1,implicit
10221100276269,1,본가구,1,implicit
1022115345,1,본가구,1,implicit
1022126632,1,본가구,1,implicit
1022124518,1,본가구,1,implicit
1022133094,1,본가구,1,implicit
1022132286,1,본가구,1,implicit
10221100290368,1,본가구,1,implicit
1022110802,1,본가구,1,implicit
1022122012,1,,,field
1022122012,2,,,field
1022122012,3,,,field
1022122012,4,,,field
1022122012,5,,,field
102217606,1,,,field
